तेजी,acrimony N,audio_746
चरपराहट,acrimony N,audio_747
कठोरता,acrimony N,audio_748
तीक्ष्णता,acrimony N,audio_749
कटुता,acrimony N,audio_750
नट,acrobat N,audio_751
नेटुआ,acrobat N,audio_752
नट खेल दिखाने वाला,acrobat N,audio_753
आरपार,across Adv,audio_754
आडा,across Adv,audio_755
बडा,across Adv,audio_756
तिरछा,across Adv,audio_757
पार,across Adv,audio_758
क्रिया करना,act  N,audio_759
२. व्यापार,act  N,audio_760
काम,act  N,audio_761
कर्म,act  N,audio_762
कृति,act  N,audio_763
करतूत,act  N,audio_764
चरित,act  N,audio_765
३. विधान,act  N,audio_766
विधि,act  N,audio_767
नियम,act  N,audio_768
व्यवस्था,act  N,audio_769
कानून,act  N,audio_770
४. नाटक का एक भाग,act  N,audio_771
अंक,act  N,audio_772
कुछ करना,act  VI,audio_773
क्रिया या कार्य करना,act  VI,audio_774
२. असर करना,act  VI,audio_775
गुण करना,act  VI,audio_776
३. व्यवहार करना,act  VI,audio_777
४. किसी के बदले काम करना,act  VI,audio_778
स्वांग करना,act  VI,audio_779
अभिनय करना,act  VI,audio_780
करना,act  VT,audio_781
पूरा करना,act  VT,audio_782
सम्पादन करना,act  VT,audio_783
निबाहना,act  VT,audio_784
२. नकल करना,act  VT,audio_785
अनुकरण करना,act  VT,audio_786
स्थानपन्न,acting A,audio_787
एवज,acting A,audio_788
किसी के स्थान में या कुछ समय के लिये काम करता हुआ,acting A,audio_789
अभिनय,acting N,audio_790
नाटक में खेल करना,acting N,audio_791
काम,action N,audio_792
क्रिया,action N,audio_793
कार्य,action N,audio_794
व्यापार,action N,audio_795
करतूत,action N,audio_796
चाल,action N,audio_797
भाव,action N,audio_798
२. संग्राम,action N,audio_799
युद्ध,action N,audio_800
लडाई,action N,audio_801
३. मुकदमा,action N,audio_802
अभियोग,action N,audio_803
कर्ता,active A,audio_804
गुणी,active A,audio_805
क्रियाशील,active A,audio_806
उद्यमी,active A,audio_807
स्फूर्तिमान,active A,audio_808
फुर्तीला,active A,audio_809
परिश्रमी,active A,audio_810
कामकाजी,active A,audio_811
फुर्ती,activity N,audio_812
शीघ्रता,activity N,audio_813
वेग,activity N,audio_814
उद्योगिता,activity N,audio_815
क्रियाशीलता,activity N,audio_816
२. चाल,activity N,audio_817
यथार्थ,actual A,audio_818
ठीक,actual A,audio_819
सत्य निश्चय,actual A,audio_820
अकाल्पनिक,actual A,audio_821
वास्तविक,actual A,audio_822
वास्तविकता,actuality  N,audio_823
यथार्थता,actuality  N,audio_824
सत्यता,actuality  N,audio_825
वस्तुत:,actually Adv,audio_826
वास्तव में,actually Adv,audio_827
सचमुच,actually Adv,audio_828
ठीकठीक,actually Adv,audio_829
मुंशी,actuary N,audio_830
लेखक,actuary N,audio_831
मुहर्रिर,actuary N,audio_832
मुनीम,actuary N,audio_833
तीव्र दृष्टि,acumen N,audio_834
चतुरता,acumen N,audio_835
अतिसूक्ष्मता,acumen N,audio_836
तीक्ष्ण,acute  A,audio_837
तीव्र,acute  A,audio_838
चतुर,acute  A,audio_839
चालाक,acute  A,audio_840
तेज,acute  A,audio_841
सूक्ष्ममति,acute  A,audio_842
चुभता हुआ,acute  A,audio_843
२. घातक,acute  A,audio_844
दारुण( रोग),acute  A,audio_845
३. तीक्ष्ण शिताग्र,acute  A,audio_846
कहावत,adage  N,audio_847
मसल,adage  N,audio_848
प्रवाद,adage  N,audio_849
वचन,adage  N,audio_850
उक्ति,adage  N,audio_851
हीरा,adamant N,audio_852
मणि,adamant N,audio_853
२. अटल,adamant N,audio_854
वज्र,adamant N,audio_855
एक समान करना,adapt  VT,audio_856
उपयोगी या योग्य बनाना,adapt  VT,audio_857
कोई दृढ धारणा करना,adapt  VT,audio_858
मेल,adaptation N,audio_859
संयोग,adaptation N,audio_860
समतुल्यता,adaptation N,audio_861
अनुकूलता,adaptation N,audio_862
संयोजन,adaptation N,audio_863
संविधान,adaptation N,audio_864
जोडना,add  VTI,audio_865
बढाना,add  VTI,audio_866
मिलाना,add  VTI,audio_867
लगाना,add  VTI,audio_868
और कुछ कहना,add  VTI,audio_869
जो कुछ जोडा गया हो,addendum N,audio_870
जोडी हुई वस्तु,addendum N,audio_871
परिशिष्ट,addendum N,audio_872
अपने को लगा देना,addict VT,audio_873
आदत डालना,addict VT,audio_874
लत डालना,addict VT,audio_875
जोड,addition N,audio_876
संकलन,addition N,audio_877
योग,addition N,audio_878
आधिक्य,addition N,audio_879
अधिकता,addition N,audio_880
२. जोडी हुई वस्तु,addition N,audio_881
परिशिष्ट,addition N,audio_882
३. उपाधि,addition N,audio_883
अतिरिक्त,additional A,audio_884
अधिक,additional A,audio_885
अपर,additional A,audio_886
अधिकतर,additional A,audio_887
न्यूनता पूरक,additional A,audio_888
ऊसर,addle  A,audio_889
निकम्मा,addle  A,audio_890
गंदा,addle  A,audio_891
सडा,addle  A,audio_892
खाली,addle  A,audio_893
भाषण,address N,audio_894
व्याख्यान,address N,audio_895
संबोधन,address N,audio_896
२. अभिनन्दन पत्र,address N,audio_897
३. सिरनामा,address N,audio_898
ठिकाना,address N,audio_899
पता,address N,audio_900
४. निवेदन,address N,audio_901
दक्षता,address N,audio_902
पटुता,address N,audio_903
रीति,address N,audio_904
आचरण,address N,audio_905
५. उपाधि,address N,audio_906
पदवी,address N,audio_907
बोलना,address VT,audio_908
निवेदन करना,address VT,audio_909
२. पता लिखना,address VT,audio_910
३. व्याख्यान देना,address VT,audio_911
४. लग जाना,address VT,audio_912
अपने को किसी काम में लगाना या प्रवृत करना,address VT,audio_913
दक्ष,adept  A,audio_914
प्रवीण,adept  A,audio_915
निपुण,adept  A,audio_916
पक्का,adept  A,audio_917
गुणी,adept  A,audio_918
कुशल,adept  A,audio_919
अभिज्ञ,adept  A,audio_920
प्रवीण जन,adept  N,audio_921
उस्ताद,adept  N,audio_922
पंडित,adept  N,audio_923
कारीगर,adept  N,audio_924
दक्ष पुरुष,adept  N,audio_925
तुल्य,adequate A,audio_926
बराबर,adequate A,audio_927
काफी,adequate A,audio_928
पर्याप्त,adequate A,audio_929
योग्य,adequate A,audio_930
यथोचित,adequate A,audio_931
अनुरूप,adequate A,audio_932
चिपटना,adhere VI,audio_933
लग जाना,adhere VI,audio_934
मानना,adhere VI,audio_935
पक्का रहना,adhere VI,audio_936
दृढ रहना,adhere VI,audio_937
प्रेम,adherence  N,audio_938
लगाव,adherence  N,audio_939
भक्ति,adherence  N,audio_940
धैर्य,adherence  N,audio_941
अवलम्बन,adherence  N,audio_942
साथी,adherent N,audio_943
अनुयायी,adherent N,audio_944
सहायक,adherent N,audio_945
पक्षीय,adherent N,audio_946
२. चिपटा हुआ,adherent N,audio_947
निर्भर,adherent N,audio_948
अवलम्बी,adherent N,audio_949
पास का,adjacent A,audio_950
निकटवर्ती,adjacent A,audio_951
सटा हुआ,adjacent A,audio_952
आसन्न,adjacent A,audio_953
समीप,adjacent A,audio_954
आश्रित,adjective  A,audio_955
अवलम्बित,adjective  A,audio_956
विशेषण,adjective  N,audio_957
गुणवाचक शब्द,adjective  N,audio_958
लगा होना,adjoin VI,audio_959
जुटा होना,adjoin VI,audio_960
समीप होना,adjoin VI,audio_961
मिलाना,adjoin VT,audio_962
संयुक्त करना,adjoin VT,audio_963
निकट करना,adjoin VT,audio_964
लगाना,adjoin VT,audio_965
जोडना,adjoin VT,audio_966
समीप,adjoining  A,audio_967
निकटवर्ती,adjoining  A,audio_968
पास का,adjoining  A,audio_969
लगा हुआ,adjoining  A,audio_970
कार्यवाही स्थगित करना,adjourn VI,audio_971
